0208980002001990217738000000155FONTINA AOSTA DOP T.A.                   0005000006000000100P000000A
0208990002001390217745000000155ASIAGO DOP T.A.                          0005000006000000100P000000A
0209010002001990217809000000155ROCCHETTA T.A.                           0000000006000000100P000000A
0209020002001990217806000000155TOMA ALTA LANGA T.A.                     0000000006000000100P000000A
0209030002002090217808000000155ROBIOLA BOSINA T.A.                      0000000006000000100P000000A
0209060002002990210372700000155PR.COTTO AQ DELIZIA KG.10,5 CA RIGAMONTI 0000000006000000100P000000A
0209080002001090210372800000155PR.COTTO AQ DELIZIA RIGAMONTI FONDINO    0010000006000000100P000000A
0209120002000890217791000000155CRUDO FONDINO                            0010000006000000100P000000A
0209150002002090217728000000155BRESAOLA FONDINO RIGAMONTI ORO           0010000006000000100P000000A
0209170002000750217821000000155FONDINO PANCETTA PIACENTINA DOP          0010000006000000100P000000A
0209180002001090217815000000155FONDINO GRAN FESA TACCHINO NAZIONALE     0010000006000000100P000000A
0209200002001190217831000000155SPECK FONDINO                            0010000006000000100P000000A
0209210002001290217787000000155LINGUA FONDINO TAKE AWAY                 0010000006000000100P000000A
0209220002002490212272000000155PARMIGIANO  REGGIANO DOP 30 MESI         0000000006000000100P000000A
0209250002003490213205000000155BOCCONCINI POLIPO                        0000000006000000100P000000A
0209290002001490210265400000155LARDO NAZIONALE                          0000000006000000100P000000A
0209380002000790210328600000155FONDINO LARDO NAZION.PERNIGOTTI          0010000006000000100P000000A
0209400002000790210392200000155RICOTTA KG.1,5 CA F.LLI CAVANNA          0000000006000000100P000000A
0209410002002490210391700000155CAPRELLA G.240 CA F.LLI CAVANNA          0000000006000000100P000000A
0209420002001590210391800000155STAFFORELLA G.550 CA F.LLI CAVANNA       0000000006000000100P000000A
0209430002001590210391900000155STAFFORELLA F.LLI CAVANNA T.A.           0005000006000000100P000000A
0209520002001290218713000000155FONDINO COTTO CUORE D'ORO                0010000006000000100P000000A
0209530002001590214314000000155CRUDO FONDINO DEVODIER  T.A.             0010000006000000100P000000A
0209670002000099210180200000155CORNETTO ARTIG.VUOTO  MAESTRO            0000000006000000100M000000A
0209680002000099210180300000155CORNETTO ARTIG.ALBIC.MAESTRO             0000000006000000100M000000A
0210000002001199210392100000155CROSTINO FOCACCIA LIGURE                 0015000010000000100P000000A
0210120002001290210346100000155COTECHINO CON LENTICCHIE                 0003000020000000100P000000A
0210450002001690219783000000155TALEGGIO CADEMARTORI DOP................ 0000000006000000100P000000A
0210460002001690212720000000155TALEGGIO  CADEMARTORI  T.A.              0005000006000000100P000000A
0210470002001990218934000000155TORTA DI ANANAS                          0012000006000000100P000000A
0210520002000339218299000000155PANE FRERSCO TIPO 00 - PUGLIESE          0000000012000000100P000000A
0210530002000399218300000000155PANE FRESCO TIPO INTEGRALE - INTEGRALE   0000000012000000100P000000A
0210540002000429218301000000155PANE FRESCO TIPO 0 - PANE MULTICEREALI   0000000012000000100P000000A
0210550002000359218302000000155PANE FRESCO DI SEMOLA                    0000000012000000100P000000A
0210570002000359218304000000155PANE FRESCO DI SEMOLA - MAFALDE          0000000012000000100P000000A
0210590002000339218306000000155PANE FRESCO TIPO 00 - PAPERE             0000000012000000100P000000A
0210600002000399211716000000155PANE FRESCO TIPO 00 CON STRUT.-PAN.OLIO  0000000012000000100P000000A
0210620002000459218309000000155PANE FRESCO TIPO 0 CON STRUTTO-MARINARE  0000000012000000100P000000A
0210640002000339218311000000155PANE FRESCO TIPO 00 - BAGUETTE           0000000012000000100P000000A
0210650002000319218312000000155PANE FRESCO TIPO 00 - CIABATTE           0000000012000000100P000000A
0210690002000399218316000000155PANE FRESCO TIPO 00 - PANE ARABO         0000000012000000100P000000A
0210740002000320218321000000155PANE FRESCO TIPO 00 - CASERECCIO         0000000012000000100P000000A
0210750002000319218322000000155PANE FRESCO TIPO 00 - SFILATINI          0000000012000000100P000000A
0210780002000339218325000000155PANE FRESCO TIPO 00 CON STRUTTO - TRECCE 0000000012000000100P000000A
0210790002000399218326000000155PANE FRESCO TIPO 00 - TARTARUGA          0000000012000000100P000000A
0210830002001349219626000000155PIZZETTE                                 0000000010000000100P000000A
0210860002000399219825000000155PASTA PER PIZZA                          0000000006000000100P000000A
0210930002001499218341000000155PIZZA                                    0000000010000000100P000000A
0210950002001199218331000000155FOCACCIA ALL'OLIO                        0000000010000000100P000000A
0210960002001299218332000000155FOCACCIA CON CIPOLLA                     0000000010000000100P000000A
0210970002001399218343000000155FOCACCIA VERDURE                         0000000010000000100P000000A
0210980002001499218333000000155FOCACCIA CON FORMAGGIO.                  0000000010000000100P000000A
0210990002001490218344000000155FOCACCIA SPEC.AI CICCIOLI                0000000006000000100P000000A
0211180002001990217393000000155TORTA DI MELE                            0012000006000000100P000000A
0211210002000990217396000000155PANDOLCE GENOVESE BASSO                  0030000006000000100P000000A
0211230002001990217398000000155PLUM CAKE                                0020000006000000100P000000A
0211250002002190217400000000155VENTAGLI                                 0012000006000000100P000000A
0211260002002190217401000000155STRUDEL                                  0012000006000000100P000000A
0211280002001690217403000000155CANESTRELLI                              0030000006000000100P000000A
0211310002002190217406000000155DIPLOMATICHE                             0006000006000000100P000000A
0211360002002190217418000000155CROSTATA FRUTTA FRESCA                   0003000006000000100P000000A
0211410002002190217414000000155TORTA SACHER                             0015000006000000100P000000A
0211430002002190217385000000155TORTE FRUTTA FRESCA                      0003000006000000100P000000A
0211500002001499210029400000155PIZZA AL TONNO                           0000000010000000100P000000A
0211520002001499210029600000155PIZZA POMODORO E OLIVE NERE              0000000010000000100P000000A
0211950002002190210321800000155SFOGLIATELLE AL LIMONE                   0030000006000000100P000000A
0212170002002190210321900000155SFOGLIATELLE ALLA GIANDUJA               0030000006000000100P000000A
0212270002002190210322200000155SFOGLIATELLE ALLO ZABAIONE               0030000006000000100P000000A
0212330002002190210322500000155CONO SFOGLIA ALLA PANNA                  0003000006000000100P000000A
0212420002001650210265600000155GUANCIALE NAZIONALE KG.1 CA SV COATI     0000000006000000100P000000A
0212430002001490219073000000155SCIMUDIN T.A.                            0005000006000000100P000000A
0212690002002190210322600000155CONO SFOGLIA PANNA/PISTACCHIO            0003000006000000100P000000A
0212740002000380210199200000155PATATE MC CAIN                           0000000006000000100P000000A
0212820002001780219306000000155CASTAGNACCIO                      .      0000000006000000100P000000A
0213110002003690215428000000155BRESAOLA IGP RIGAMONTI                   0000000006000000100P000000A
0213410002001590210265700000155GUANCIALE NAZIONALE TRANCIO COATI        0010000006000000100P000000A
0213480002001190210183900000155CACIOTTA 100% VACCA BRUNA                0000000006000000100P000000A
0213490002001190210184900000155CACIOTTA 100% VACCA BRUNA T.A.           0005000006000000100P000000A
0213620002002190210181200000155PASTICCERIA MISTA                        0000000006000000100P000000A
0213660002002590210183400000155FIOCCO DI NEVE                           0000000006000000100P000000A
0213670002002590210180800000155FIOCCO DI NEVE T.A.                      0000000006000000100P000000A
0213800002002690210258300000155COPPA PARMA IGP                          0000000006000000100P000000A
0213890002001490210167900000155PRIMO SALE PIST.VACCA BRUNA              0000000006000000100P000000A
0213900002001290210349500000155COPPA FONDINO BOSCHI                     0010000006000000100P000000A
0214090002002290210310500000155SALAME MILANO LENTA STAGIONATURA         0000000006000000100P000000A
0214100002000895210312800000155FOND.PR.COTTO SC.PRAGA REGALE SENFTER    0010000006000000100P000000A
0214110002001990210312900000155TRANCIO PR.COTTO SC.PRAGA REGALE SENFTER 0010000006000000100P000000A
0214120002001045210313800000155SALAME MILANO LENTA STAGIONATURA         0010000006000000100P000000A
0214160002002090218700000000155PANCETTA PIACENTINA TRANCIO DOP 1/2 S.V. 0010000006000000100P000000A
0214310002001290210291300000155PECORINO MOLITERNO KG.5,5 CA CENTRAL     0005000006000000100P000000A
0214500002000990215158000000155FORM FONTAL FORMA              (099      0000000006000000100P000000A
0214530002001690210024700000155SCAMORZA AFFUMICATA T.A.                 0005000006000000100P000000A
0214560002001690210024800000155SCAMORZA BIANCA T.A.                     0005000006000000100P000000A
0214700002001690210190700000155MORBIDO BAITA                            0000000006000000100P000000A
0214710002001690210190900000155MORBIDO BAITA T.A.                       0005000006000000100P000000A
0214730002000459210177200000155PANE FRESCO tipo '00' BOCC. MORB. LATTE  0000000012000000100P000000A
0214800002001090219047000000155CACIOTTA FIORITA                         0000000006000000100P000000A
0215180002001390210222500000155TRANCIO PROSCIUTTO COTTO PRIMIA          0010000006000000100P000000A
0215210002002590214319000000155FORM.CAPRITILLA T.A.                     0005000006000000100P000000A
0215320002001990210239700000155FIOCCO DELLA VALTELLINA                  0000000006000000100P000000A
0215430002002990210242700000155GIRELLO BOVINO KG.2,5 CA BRIZIO          0000000006000000100P000000A
0215440002001390210242800000155FONDINO GIRELLO RUTUNDA COTTO BRIZIO     0010000006000000100P000000A
0215640002001090219082000000155CACIOTTA FIORITA T.A.                    0005000006000000100P000000A
0215660002001390219809000000155BEL PAESE TAKE AWAY.                     0005000006000000100P000000A
0215750002001399218822000000155FOCACCIA AL POMODORO                     0000000010000000100P000000A
0216430002001190210195500000155PATATE AL FORNO                          0000000006000000100P000000A
0216610002001490218736000000155FORM.PUZZONE T.A.                        0005000006000000100P000000A
0217210002001490213778000000155QUARTIROLO  DOP T.A.                     0005000006000000100P000000A
0217430002001670218755000000155TOMA PIEMONTESE DOP T.A.                 0005000006000000100P000000A
0218080002001490213291000000155FOCACCIA FORMAGGIO DOPPIO STRATO.        0000000010000000100P000000A
0218120002001690210015800000155SCAMORZA BIANCA                          0005000006000000100P000000A
0218130002001690210018700000155SCAMORZA AFFUMICATA                      0000000006000000100P000000A
0218230002001490219807000000155QUARTIROLO LOMBARDO DOP                  0000000006000000100P000000A
0218670002002290213878000000155CIMA ALLA GENOVESE                       0000000006000000100P000000A
0218740002001290210214400000155BACIO DI BRUNA                           0000000006000000100P000000A
0218830002001890210180400000155PROSCIUTTO COTTO LENTA COTTURA COATI.    0000000006000000100P000000A
0218840002000895216664000000155FONDINO PR.COTTO A.Q.LENTA COTTURA COATI 0010000006000000100P000000A
0218850002001790210354700000155STRACCIATELLA DELIZIOSA                  0000000006000000100P000000A
0218860002000299211141800000155BURRATINA AFFUMICATA G.125 DELIZIOSA     0000000006000000100M000000A
0218870002000399210692700000155BURRATA  G.250 DELIZIOSA                 0000000006000000100M000000A
0219060002003790210082900000155PROSC.CR.S.DANIELE DOP RUSTICO KG.7,5 CA 0000000006000000100P000000A
0219080002003990210217200000155BRESAOLA PUNTA D'ANCA                    0000000006000000100P000000A
0219090002001990210218400000155FONDINO BRESAOLA STOR.P.ANCA BORDONI     0010000006000000100P000000A
0219170002001690219813000000155FORM.RACLETTE TAKE AWAY                  0005000006000000100P000000A
0219210002002580210292400000155BRESAOLA P.A.ANGUS 1/2 KG.1,8 CA SV RIGA 0000000006000000100P000000A
0219630002002190219830000000155SALAME DOLCE ALBICOCCA                   0012000006000000100P000000A
0219640002002190219831000000155BIGNE MISTI                              0003000006000000100P000000A
0219650002002190219832000000155ZEPPOLE.                                 0003000006000000100P000000A
0219660002001990210733400000155PECORINO BRIGANTE KG.1,5 CA PINNA        0000000006000000100P000000A
0219670002001990210268500000155PECORINO BRIGANTE T.AWAY PINNA           0010000006000000100P000000A
0219710002000690217779000000155FONDINO COTTO PRIMIA                     0010000006000000100P000000A
0219790002001090219867000000155RICOTTA MAREMMA KG.1,5                   0000000006000000100P000000A
0219890002000439210196600000155FILONE LIEV.NAT.G.500 CA GRANFORNO       0001000014000000100P000000A
0219900002000439210196700000155CIAMBELLA LIEV.NAT.G.500 CA GRANFORNO    0001000014000000100P000000A
0219910002000599210351700000155PANE DA TAGLIO CLASSICO KG.2 CA          0001000000000000100P000000A
0219920002000599210351800000155PANE DA TAGLIO INTEGRALE KG.2 CA         0001000000000000100P000000A
0219930002000649210351900000155PANE DA TAGLIO SEMOLA INTEGRALE KG.2 CA  0001000000000000100P000000A
0219940002000649210352100000155PANE DA TAGLIO FARINA MAC.PIETRA KG.2 CA 0001000000000000100P000000A
0219990002000649210352200000155PANE DA TAGLIO CEREALI KG.2 CA           0001000000000000100P000000A
0220200002001149214281000000155FOCACCIA CON OLIVE 40X30 (SG)            0000000010000000100P000000A
0220300002001490218707000000155BRIE PRESIDENT  T.A.                     0005000006000000100P000000A
0220310002001890219955000000155MOSTARDA DI VOGHERA KG.5,6 ASS.TA.       0000000006000000100P000000A
0220320002001690218429000000155GORGONZOLA C/ MASCARPONE                 0000000006000000100P000000A
0220380002001690214316000000155GORGONZOLA C/ MASCARPONE.T.A.            0005000006000000100P000000A
0220840002001590210107500000155IL TOMINO 100% LATTE LIGURE/PIEMONT T.A. 0005000006000000100P000000A
0220950002001245210320200000155PROSC.COTTO GRAN TENERONE FONDINO        0010000006000000100P000000A
